invalid_phone_number,無効な電話番号,,,,"Invalid phone number"
invalid_code,無効なコード,,,,"Invalid code"
verify_phone_with_sms,SMSで電話を確認する,,,,"Verify phone with SMS"
account_wallet_name,DHP,,,,DHP
verify_phone_number,電話番号を確認,,,,"Verify Phone Number"
create_wallet_title_1,"ウォレットを作成 ",,,,"Create Wallet "
recover_wallet_title,ウォレットを復元,,,,"Recover Wallet"
set_app_pin_title,アプリのPINを設定する,,,,"Set your App PIN"
errormessage_confirm_pin_wrong,確認PINが一致しません,,,,"Confirmation PIN does not match"
errormessage_current_pin_wrong,現在のPINが正しくありません,,,,"Current PIN incorrect"
errormessage_login_fail,PINが正しくありません。もう一度やり直してください。,,,,"Incorrect PIN. Please try again."
successmessage_change_pin_success,PINを変更しました。,,,,"PIN change successful!"
successmessage_set_pin_success,PINの設定が完了しました。,,,,"PIN setup successful!"
successmessage_save_basic_health_data_success,基本的な健康データを正常に保存しました！,,,,"Saved basic health data successfully!"
bottom_navigation_inbox,受信トレイ,,,,Inbox
bottom_navigation_queries,クエリ,,,,Queries
bottom_navigation_health_data,健康データ,,,,"Health Data"
bottom_navigation_wallet,財布,,,,Wallet
current_balance,経常収支,,,,"Current Balance"
show_private_key,秘密鍵を表示,,,,"Show Private key"
change_app_pin,アプリのPINを変更する,,,,"Change app PIN"
wallet_settings,ウォレットの設定,,,,"Wallet settings"
male,男性,,,,Male
female,女性,,,,Female
month_of_birth,誕生月,,,,"Month of Birth"
year_of_birth,生年,,,,"Year of Birth"
height,高さ,,,,Height
weight,重量,,,,Weight
geographical_region,地理的地域,,,,"Geographical Region"
physical_activity,身体活動,,,,"Physical activity"
smoking,喫煙,,,,Smoking
balance,残高,,,,Balance
copy_address,住所をコピー,,,,"Copy Address"
amount,量,,,,Amount
send_token,DHPを送信,,,,"Send DHP"
send_tokens_successfully,DHPを送信しました,,,,"Sent DHP successfully"
confirm,確認,,,,Confirm
send,送る,,,,Send
no,番号,,,,No
all_tab_title,すべて,,,,All
all,すべて,,,,All
accepted,受け入れた,,,,Accepted
deny,拒否する,,,,Deny
agree_and_continue,同意して続行,,,,"Agree and Continue"
forgot_pin,"PINをお忘れですか？ ",,,,"Forgot your PIN? "
close_forgot_pin,閉じる,,,,Close
forgot_pin_description,このアプリをリセットまたは再インストールし、バックアップフレーズを使用してウォレットを復元してください,,,,"Please reset or re-install this app and use backup phrase to recover wallet"
other,その他の,,,,Other
consent_content,"次のデータリクエストに参加していただき、ありがとうございます。 [同意する]をクリックすると、要求されたデータを提供し、該当するプライバシーに関する声明に記載されているように処理される個人データに同意することに同意したことになります。",,,,"Thank you for your willingness to participate in the following data request. By clicking Agree, you consent that you are willing to provide the requested data and agree to your personal data being processed as described in the applicable privacy statement."
consent_title,ご参加をお待ちしております,,,,"Your participation is appreciated"
survey_information,データの免責事項,,,,"Data Disclaimer"
copy_success,コピーしました,,,,Copied
days_ago, 数日前,,,," days ago"
hours_ago, 時間前,,,," hours ago"
minutes_ago, 数分前,,,," minutes ago"
seconds_ago, 数秒前,,,," seconds ago"
query_from,"から ",,,,"from "
query_to,"に ",,,,"to "
language_title,英語,,,,English
receive,受け取る,,,,Receive
history,歴史,,,,History
scan_qr_code,QRコードをスキャン,,,,"Scan QR code"
qr_code,QRコード,,,,"QR code"
scan_qr_code_title,QRコードをスキャン,,,,"Scan QR code"
message_read_QR_code,住所の読み取りに成功しました,,,,"Read address successfully"
scan_fail_title,スキャンに失敗しました,,,,"Scan failed"
data_not_recognised_message,認識されないデータ,,,,"Data not recognized"
scan_fail_button,OK,,,,OK
permission_denied,アクセス拒否,,,,Permission_denied
expiration_day_title,まで利用可能,,,,"Available until"
amount_offer,提供されるインセンティブ,,,,"Incentive offered"
offers_card_title,オファー,,,,Offers
agreement_title,ユーザー規約,,,,"User Agreement"
Thank_you_description,"CentivaアプリをHIT Foundationからダウンロードしていただき、ありがとうございます。",,,,"Thank you for downloading the Centiva app from HIT Foundation."
read_term_berfore_proceeding,続行する前に、利用規約のこの要約をお読みください。,,,,"Please read this summary of our terms of service before proceeding:"
first_agreement,Centivaは医療アプリではなく、医療アドバイスを提供することを主張するものではありません。医療を必要とする場合は、医療専門家または救急サービスに連絡してください。,,,,"Centiva is NOT a medical app and makes no claims to offer medical advice. If you are in need of medical care, please contact a medical professional or the emergency services."
second_agreement,Centivaアカウントをアクティブにするには、13歳以上である必要があります。,,,,"You must be at least 13 years old or above to activate a Centiva account."
third_agreement,Centivaはあなたの健康情報を受け取ったり、保存したり、第三者と共有したりしません。,,,,"Centiva does not receive, store, or share with any third party your health information."
fourth_agreement,基本的な健康データと人口統計データ、ウォレットデータはPINで暗号化され、モバイルデバイスのローカルストレージに保存されます。あなたがあなたの健康情報の探求者に提供するどんなデータもあなたのデバイスから探求者に直接送信されます。,,,,"Your basic health and demographic data, as well as wallet data, is encrypted with your PIN and stored on your mobile device’s local storage. Any data you provide to seekers of your health information is transmitted directly from your device to the seeker."
fifth_agreement,PINとウォレットのバックアップを含む、情報の保管については、お客様が単独で責任を負います。,,,,"You are solely responsible for the safekeeping of your information, including your PIN and wallet backups."
sixth_agreement,このプラットフォームを通じてシーカーが要求したデータを提供すると、シーカーのプライバシーポリシーと利用規約が、提供されたデータとシーカーによって提供されるインセンティブに適用されます。,,,,"When you provide data requested by a seeker through this platform, the seeker’s privacy policies and terms of service are applicable to provided data as well as the incentives offered by the seeker."
agree_description,下の[同意する]を選択すると、利用規約とプライバシーポリシー（下記にリンク）に拘束されることに同意したことになります。これらの利用規約は、お客様の法的権利および義務に影響を与えます。これらの利用規約のすべてに拘束されることに同意しない場合は、サービスにアクセスまたは使用しないでください。,,,,"By choosing ""Agree"" below, you agree to be bound by our terms of use and privacy policy (linked below). These Terms of Use affect your legal rights and obligations. If you do not agree to be bound by all of these Terms of Use, do not access or use the Service."
term_of_use,利用規約,,,,"Terms of Use"
privacy_policy,個人情報保護方針,,,,"Privacy policy"
and_of_term_policy,そして,,,,And
decline_and_abort_registration,低下,,,,Decline
title_decline_and_abort_registration,続行するには、利用規約とプライバシーポリシーに同意する必要があります,,,,"You must agree the Terms and Pivacy Policy to continue"
message_decline_and_abort_resgistration,アプリケーションを終了しますか？,,,,"Do you really want to exit the application?"
not_enough_xem_warning,ウォレットには、このトランザクションを完了するのに十分なXEMがありません。,,,,"Your wallet does not have enough XEM to complete this transaction."
please_get_more_xem,"XEMをもっと入手してください ",,,,"Please get more XEM "
here,ここに,,,,here
message_permission_accept,このアクセスは、Centivaプラットフォームでの登録を保護するためにのみ使用されます。アプリは電話をかけたり受けたりしません。,,,,"This access will be used only to secure your registration on the Centiva platform. The app does not make or receive any telephone calls."
language,言語：,,,,Language:
app_settings,アプリの設定,,,,"App Settings"
app_language,アプリの言語,,,,"App language"
only_show_query_in_language,クエリのみを表示,,,,"Only show queries in"
faq,よくある質問,,,,FAQ
feedback_to_email,フィードバックを送信する,,,,"Send feedback"
SENT,送った,,,,sent
MESSAGE,メッセージ,,,,message
TIME_TRANSACTION_DETAIL,時間,,,,Time
MAIL_SHARE_ERROR_TITLE,メールアカウントが設定されていません,,,,"No Email Account Configured"
MAIL_SHARE_ERROR_SUB_TITLE,メールを送信するには、メールアカウントを設定してください。,,,,"Please set up an email account in order to send email."
SHARE_OPTION_TITLE,アプリを選ぶ,,,,"Pick an app"
STORE_BACKUP_PHRASE_BUTTON,バックアップフレーズの保存,,,,"Store Backup Phrase"
PASTE_BACKUP_PHRASE,バックアップフレーズの貼り付け,,,,"Paste Backup Phrase"
REFERRAL_CARD_TITLE,連絡先を招待,,,,"Invite a Contact"
REFERRAL_DESCRIPTION,連絡先をCentivaに招待する,,,,"Invite a contact to Centiva"
REFERRAL_SUBDESCRIPTION,プラットフォームの成長を支援します,,,,"and help grow the platform"
COPY_BUTTON,紹介リンクをコピー,,,,"Copy Referral Link"
QR_CODE_SHARE_DESCRIPTION,または、連絡先にこのQRコードをスキャンしてもらってください。,,,,"Or have your contact scan this QR code."
TOKEN_DESCRIPTION,トークン,,,,Tokens
REDEEM_POPUP_TITLE,償還,,,,Redemption
REDEEM_POPUP_MESSAGE,"クーポンはに送信されます ",,,,"The coupon will be sent to the "
REDEEM_SUCCESSFUL_MESSAGE,引き換えに成功しました。クレーム情報がまもなく届きます。,,,,"Redemption successful. You will receive claim information shortly."
REDEEM_HIGLIGHTS,ハイライト,,,,Highlights
REDEEM_TOKEN_REQUIRED_DESCRIPTION,必要なDHPトークン,,,,"DHP Tokens required"
REDEEM_QUANTITY_DESCRIPTION,あなたが得る,,,,"You get"
REDEEM_BUTTON,今すぐ交換,,,,"Redeem Now"
INFO,情報,,,,Info
USER_INFO_REDEMPTION,償還,,,,Redemption
USER_INFO_REDEMPTION_BUTTON,引き換える,,,,Redeem
AVAILABLE_QUERIES_HOME_PAGE,利用可能,,,,Available
COPY_CONFIRMATION_DETAIL,確認内容のコピー,,,,"Copy Confirmation Details"
COPYRIGHT,"著作権＆＃9400; HIT Foundation 2020",,,,"Copyright &#9400; HIT Foundation 2020"
APP_VERSION,アプリのバージョン,,,,"App version"
DEVICE_MODEL,デバイスモデル,,,,"Device model"
OS_VERSION,OSバージョン,,,,"OS version"
MANUFACTURER,メーカー,,,,Manufacturer
COPY,コピーする,,,,Copy
ABOUT,約,,,,About
OK,OK,,,,Ok
REENTER_HEALTH_DATA_TITLE,健康データが空です,,,,"Health data is empty"
REENTER_HEALTH_DATA_MESSAGE,アプリの更新後にヘルスデータを読み取れませんでした。再入力してください,,,,"Health data could not be read following app update, please reenter"
VERIFY_PHONE_AGAIN_TITLE,SMSの確認に失敗しました,,,,"SMS verification failed"
VERIFY_PHONE_AGAIN_MESSAGE,登録を完了するには、もう一度確認してください,,,,"To complete your registration, please verify again"
PLEASE_GET_MORE_HIT,より多くのDHPを入手してください,,,,"Please get more DHP"
GET_SMS_CODE_FAIL_TITLE,SMSコードを受信できませんでした,,,,"Failed to receive SMS code"
GET_SMS_CODE_FAIL_CONTENT,"電話番号の形式は、[+] [国コード] [市外局番を含む加入者番号]である必要があります。",,,,"The format of the phone number must be [+][country code][subcriber number including area code]."
INCOMPLETE_BASIC_HEATH_TITLE,不完全な基本的な健康データ,,,,"Incomplete basic health data"
INCOMPLETE_BASIC_HEATH_CONTENT,Centivaアプリを最大限に活用するために、基本的な健康情報を完全かつ最新の状態に保ってください。この情報はデバイスにのみ保存され、該当するリクエストの選択に使用されます。誰とも共有しません。,,,,"Please keep your basic health information complete and up to date in order to get the most out of the Centiva app. This information is stored only on your device and used for selecting requests applicable to you. It is not shared with anyone."
REDEMPTION_DETAILS,償還の詳細,,,,"Redemption details"
SHOW_DETAILS_USER_DATA,詳細を表示,,,,"Show Details"
REDEMPTION_ID_DESCRIPTION,クーポン利用ID：,,,,"Redemption ID:"
OFFER_PAGE_TITLE,オファーの詳細,,,,"Offer Details"
BY_CHOOSING_AGREE,"「同意する」を選択すると、 ",,,,"By choosing ""Agree"" you accept our "
VERIFY_PROVIDER,プロバイダーが追加されました,,,,"Provider Added"
PROVIDER_NAME,プロバイダー名,,,,"Provider name"
PROVIDER_ADDR,プロバイダーのアドレス,,,,"Provider address"
YOUR_ID,あなたのID,,,,"Your id"
VERIFY_PROVIDER_FAIL,プロバイダー情報が無効です。,,,,"The provider information is not valid."
VERIFY_PROVIDER_SUCCESS,プロバイダーが正常に追加されました。,,,,"The provider was added successfully."
VERIFY,確認,,,,Verify
PROVIDER_LIST,プロバイダー,,,,Providers
VERIFY_PROVIDER_TITLE_FAIL,無効な情報,,,,"Invalid information"
ALREADY_ADDED_PROVIDER,プロバイダーはすでに登録されています,,,,"Provider already registered"
VERIFY_MNEMONIC_SAVE_BUTTON,セーブ,,,,Save
TITLE_VERIFY_MNEMONIC,バックアップを確認,,,,"Verify backup"
NUMBER_KEYBOARD_1,1,,,,1
NUMBER_KEYBOARD_2,2,,,,2
NUMBER_KEYBOARD_3,３,,,,3
NUMBER_KEYBOARD_4,4,,,,4
NUMBER_KEYBOARD_5,5,,,,5
NUMBER_KEYBOARD_6,6,,,,6
NUMBER_KEYBOARD_7,7,,,,7
NUMBER_KEYBOARD_8,8,,,,8
NUMBER_KEYBOARD_9,9,,,,9
NUMBER_KEYBOARD_0,0,,,,0
ADD_PROVIDER_TITLE,プロバイダーを追加,,,,"Add Provider"
REVIEW_PROVIDER_TITLE,プロバイダー,,,,Provider
PATIENT_NAME,患者名,,,,"Patient name"
NAME_NOT_PROVIDE,名前が提供されていません,,,,"Name not provided"
QR_SCAN_CONNECTION_ERROR,接続エラー,,,,"Connection error"
QR_SCAN_USE_THE_SAME_ID_ERROR,このIDは既に使用されています,,,,"This ID already used"
QR_SCAN_VERIFY_DATA_FALSE,データを確認できませんでした,,,,"Failed to verify data"
