warning_create_wallet_back_up_2,"Створіть резервну копію гаманця зараз.",,,,"Create you wallet backup now."
words_not_match_message,"Слова не збігаються",,,,"Words do not match"
tap_here,"Торкніться тут",,,,"Tap here"
change_to_mnemonic_toast_notification,"Успішно збережено!",,,,"Saved successfully!"
current_pin_title,"Введіть ваш поточний PIN",,,,"Enter your current PIN"
new_pin_title,"Введіть новий PIN",,,,"Enter new PIN"
set_pin,"Встановити PIN",,,,"Set PIN"
skip,Пропустити,,,,Skip
change_pin,"Змінити PIN",,,,"Change PIN"
generate_randomness,"Генеруємо випадкові числа для безпеки гаманця",,,,"Generating random numbers for wallet security"
next,Далі,,,,Next
backup_phrase,"Фраза для резервного копіювання",,,,"Backup Phrase"
copy_phrase,"Скопіювати фразу",,,,"Copy Phrase"
backup_phrase_description,"Ось ваша фраза для резервного копіювання",,,,"Here is your backup phrase"
public_key,"Публічний ключ",,,,"Public Key"
public_key_description,"Використовується в межах застосунку для генерації транзакцій та для генерації цифрових підписів з метою автентифікації.",,,,"Used internally by the app to generate transactions and to generate digital signatures for the purposes of authentication."
private_key,"Приватний ключ",,,,"Private Key"
private_key_description,"Використовується внутрішньо застосунком, щоб захистити та витрачати токени DHP у вашому гаманці. Його слід ретельно охороняти.",,,,"Used internally by the app to secure and spend DHP tokens in your wallet. It should be carefully guarded."
wallet_address_description,"Ваш гаманець було створено. Адреса вашого гаманця показана нижче. Її використовують для ідентифікації вашого гаманця. Токени, які ви отримаєте, будуть надіслані на цю адресу.",,,,"Your wallet has been created. Your wallet address is shown below. It is used to identify your wallet. Tokens you receive will be sent to this address."
wallet_address,"Адреса гаманця",,,,"Wallet Address"
verify_phone_description,"Ми надішлемо вам код доступу через SMS для верифікації номера мобільного телефону.",,,,"We will send you an access code via SMS for mobile number verification."
your_mobile_number,"Ваш номер мобільного",,,,"Your Mobile Number"
resend_sms_code,"Надіслати SMS з Кодом ще раз",,,,"Resend SMS Code"
get_sms_code,"Отримати код в SMS",,,,"Get SMS Code"
verify_code_description,"Введіть ваш верифікаційний код нижче.",,,,"Enter your verification code below."
verify_code,"Верифікувати код",,,,"Verify Code"
enter_sms_code,"Введіть код з SMS",,,,"Enter SMS Code"
set_pin_again_title,"Ще раз введіть ваш PIN",,,,"Enter your PIN again"
title_home,Домашня,,,,Home
invalid_phone_number,"Неправильний номер телефону",,,,"Invalid phone number"
invalid_code,"Неправильний код",,,,"Invalid code"
verify_phone_with_sms,"Верифікувати телефон через SMS",,,,"Verify phone with SMS"
account_wallet_name,DHP,,,,DHP
verify_phone_number,"Верифікувати номер телефону",,,,"Verify Phone Number"
create_wallet_title_1,"Створити гаманець",,,,"Create Wallet "
recover_wallet_title,"Відновити гаманець",,,,"Recover Wallet"
set_app_pin_title,"Встановити PIN для вашого застосунку",,,,"Set your App PIN"
errormessage_confirm_pin_wrong,"Підтвердження PIN не збігається",,,,"Confirmation PIN does not match"
errormessage_current_pin_wrong,"Поточний PIN неправильний",,,,"Current PIN incorrect"
errormessage_login_fail,"Неправильний PIN. Будь ласка, спробуйте ще раз.",,,,"Incorrect PIN. Please try again."
successmessage_change_pin_success,"PIN успішно змінено!",,,,"PIN change successful!"
successmessage_set_pin_success,"PIN успішно встановлено!",,,,"PIN setup successful!"
successmessage_save_basic_health_data_success,"Основні дані про здоров'я успішно збережено!",,,,"Saved basic health data successfully!"
bottom_navigation_inbox,Вхідні,,,,Inbox
bottom_navigation_queries,Запити,,,,Queries
bottom_navigation_health_data,"Дані про здоров'я",,,,"Health Data"
bottom_navigation_wallet,Гаманець,,,,Wallet
current_balance,"Поточний баланс",,,,"Current Balance"
show_private_key,"Показати приватний ключ",,,,"Show Private key"
change_app_pin,"Змінити PIN застосунку",,,,"Change app PIN"
wallet_settings,"Налаштування гаманця",,,,"Wallet settings"
male,Чоловіча,,,,Male
female,Жіноча,,,,Female
month_of_birth,"Місяць народження",,,,"Month of Birth"
year_of_birth,"Рік народження",,,,"Year of Birth"
height,Висота,,,,Height
weight,Вага,,,,Weight
geographical_region,"Географічний регіон",,,,"Geographical Region"
physical_activity,"Фізична активність",,,,"Physical activity"
smoking,Паління,,,,Smoking
balance,Баланс,,,,Balance
copy_address,"Скопіювати адресу",,,,"Copy Address"
amount,Кількість,,,,Amount
send_token,"Надіслати DHP",,,,"Send DHP"
send_tokens_successfully,"DHP успішно надіслане",,,,"Sent DHP successfully"
confirm,Підтвердити,,,,Confirm
send,Надіслати,,,,Send
no,Ні,,,,No
all_tab_title,Все,,,,All
all,Все,,,,All
accepted,Прийнято,,,,Accepted
deny,Відхилити,,,,Deny
agree_and_continue,"Погодитись та продовжити",,,,"Agree and Continue"
forgot_pin,"Забули свій PIN?",,,,"Forgot your PIN? "
close_forgot_pin,Закрити,,,,Close
forgot_pin_description,"Будь ласка, перезапустіть або перевстановіть цей застосунок та використaйте фразу для резервного копіювання, щоб відновити гаманець",,,,"Please reset or re-install this app and use backup phrase to recover wallet"
other,Інше,,,,Other
consent_content,"Дякуємо за вашу готовність взяти участь у наступному запиті даних. Натискаючи ""Погоджуюсь"", ви погоджуєтесь, що ви готові надати запитувані дані та погоджуєтесь на обробку ваших персональних даних, як це описано у відповідній заяві щодо приватності.",,,,"Thank you for your willingness to participate in the following data request. By clicking Agree, you consent that you are willing to provide the requested data and agree to your personal data being processed as described in the applicable privacy statement."
consent_title,"Ми цінуємо вашу участь",,,,"Your participation is appreciated"
survey_information,"Дисклеймер щодо даних",,,,"Data Disclaimer"
copy_success,Скопійовано,,,,Copied
days_ago," днів тому",,,," days ago"
hours_ago," годин тому",,,," hours ago"
minutes_ago," хвилин тому",,,," minutes ago"
seconds_ago," секунд тому",,,," seconds ago"
query_from,"від ",,,,"from "
query_to,"до ",,,,"to "
language_title,Англійська,,,,English
receive,Отримати,,,,Receive
history,Історія,,,,History
scan_qr_code,"Сканувати QR-код",,,,"Scan QR code"
qr_code,QR-код,,,,"QR code"
scan_qr_code_title,"Сканувати QR-код",,,,"Scan QR code"
message_read_QR_code,"Адреса успішно прочитана",,,,"Read address successfully"
scan_fail_title,"Не вдалось відсканувати",,,,"Scan failed"
data_not_recognised_message,"Дані не розпізнані",,,,"Data not recognized"
scan_fail_button,ОК,,,,OK
permission_denied,В_доступі_відмовлено,,,,Permission_denied
expiration_day_title,"Доступне до",,,,"Available until"
amount_offer,"Запропоноване заохочення",,,,"Incentive offered"
offers_card_title,Пропозиції,,,,Offers
agreement_title,"Угода користувача",,,,"User Agreement"
Thank_you_description,"Дякуємо, що завантажили застосунок Centiva від HIT Foundation.",,,,"Thank you for downloading the Centiva app from HIT Foundation."
read_term_berfore_proceeding,"Будь ласка, перш ніж продовжувати, прочитайте цю анотацію наших правил сервісу:",,,,"Please read this summary of our terms of service before proceeding:"
first_agreement,"Centiva НЕ є медичним застосунком та не претендує на те, щоб надавати медичні поради. Якщо ви потребуєте медичної допомоги, будь ласка, зверніться до медичного професіонала або служби невідкладної допомоги.",,,,"Centiva is NOT a medical app and makes no claims to offer medical advice. If you are in need of medical care, please contact a medical professional or the emergency services."
second_agreement,"Для активації облікового запису Centiva вам має бути не менше 13 років.",,,,"You must be at least 13 years old or above to activate a Centiva account."
third_agreement,"Centiva не отримує і не зберігає інформацію про ваше здоров'я, а також не ділиться нею з жодними третіми сторонами.",,,,"Centiva does not receive, store, or share with any third party your health information."
fourth_agreement,"Ваші основні демографічні дані, а також дані про здоров'я й гаманець шифруються за допомогою вашого PIN та зберігаються у внутрішньому сховищі вашого мобільного пристрою. Усі дані, які ви надаєте шукачам інформації про ваше здоров'я, передаються шукачеві просто з вашого пристрою.",,,,"Your basic health and demographic data, as well as wallet data, is encrypted with your PIN and stored on your mobile device’s local storage. Any data you provide to seekers of your health information is transmitted directly from your device to the seeker."
fifth_agreement,"Ви одноосібно відповідаєте за збереження своєї інформації, включаючи ваш PIN та резервні копії даних гаманця.",,,,"You are solely responsible for the safekeeping of your information, including your PIN and wallet backups."
sixth_agreement,"Коли ви надаєте запитувані шукачем дані через цю платформу, до них застосовується політика конфіденційності та умови користування шукача, а також запропоновані ним стимули.",,,,"When you provide data requested by a seeker through this platform, the seeker’s privacy policies and terms of service are applicable to provided data as well as the incentives offered by the seeker."
agree_description,"Вибираючи ""Погоджуюсь"" нижче, ви погоджуєтесь дотримуватись наших умов користування та політики конфіденційності (посилання нижче). Дані умови користування впливають на ваші юридичні права та зобов'язання. Якщо ви не згодні дотримуватись цих правил користування, тоді не заходьте на цей сервіс та не користуйтесь ним.",,,,"By choosing ""Agree"" below, you agree to be bound by our terms of use and privacy policy (linked below). These Terms of Use affect your legal rights and obligations. If you do not agree to be bound by all of these Terms of Use, do not access or use the Service."
term_of_use,"Умови користування",,,,"Terms of Use"
privacy_policy,"Політика конфіденційності",,,,"Privacy policy"
and_of_term_policy,І,,,,And
decline_and_abort_registration,Відхилити,,,,Decline
title_decline_and_abort_registration,"Ви повинні погодитись з умовами користування та політикою конфіденційності, щоб продовжити",,,,"You must agree the Terms and Pivacy Policy to continue"
message_decline_and_abort_resgistration,"Ви справді хочете вийти із застосунку?",,,,"Do you really want to exit the application?"
not_enough_xem_warning,"У вашому гаманці недостатньо XEM, щоб провести цю транзакцію.",,,,"Your wallet does not have enough XEM to complete this transaction."
please_get_more_xem,"Будь ласка, добудьте більше XEM",,,,"Please get more XEM "
here,тут,,,,here
message_permission_accept,"Цей спосіб зв'язку буде використаний, лише щоб зареєструвати вас на платформі Centiva. Застосунок не робить і не приймає жодних телефонних викликів.",,,,"This access will be used only to secure your registration on the Centiva platform. The app does not make or receive any telephone calls."
language,Мова:,,,,Language:
app_settings,"Налаштування застосунку",,,,"App Settings"
app_language,"Мова застосунку",,,,"App language"
only_show_query_in_language,"Показувати лише запити у",,,,"Only show queries in"
faq,"Часті запитання",,,,FAQ
feedback_to_email,"Надіслати відгук",,,,"Send feedback"
SENT,надіслано,,,,sent
MESSAGE,повідомлення,,,,message
TIME_TRANSACTION_DETAIL,Час,,,,Time
MAIL_SHARE_ERROR_TITLE,"Поштову обліковку не налаштовано",,,,"No Email Account Configured"
MAIL_SHARE_ERROR_SUB_TITLE,"Будь ласка, налаштуйте поштову обліковку, щоб надіслати ел. лист.",,,,"Please set up an email account in order to send email."
SHARE_OPTION_TITLE,"Виберіть застосунок",,,,"Pick an app"
STORE_BACKUP_PHRASE_BUTTON,"Зберегти резервну фразу",,,,"Store Backup Phrase"
PASTE_BACKUP_PHRASE,"Вставити резервну фразу",,,,"Paste Backup Phrase"
REFERRAL_CARD_TITLE,"Запросити контакта",,,,"Invite a Contact"
REFERRAL_DESCRIPTION,"Запросіть контакта до Centiva",,,,"Invite a contact to Centiva"
REFERRAL_SUBDESCRIPTION,"й допоможіть розширити платформу",,,,"and help grow the platform"
COPY_BUTTON,"Скопіюйте реферальне посилання",,,,"Copy Referral Link"
QR_CODE_SHARE_DESCRIPTION,"Або нехай ваш контакт відсканує цей QR-код.",,,,"Or have your contact scan this QR code."
TOKEN_DESCRIPTION,Токени,,,,Tokens
REDEEM_POPUP_TITLE,Активація,,,,Redemption
REDEEM_POPUP_MESSAGE,"Купон буде надісланий ",,,,"The coupon will be sent to the "
REDEEM_SUCCESSFUL_MESSAGE,"Активація успішна. Скоро вам надійде інформація про заявку.",,,,"Redemption successful. You will receive claim information shortly."
REDEEM_HIGLIGHTS,"До уваги",,,,Highlights
REDEEM_TOKEN_REQUIRED_DESCRIPTION,"Потрібні токени DHP",,,,"DHP Tokens required"
REDEEM_QUANTITY_DESCRIPTION,"Ви отримуєте",,,,"You get"
REDEEM_BUTTON,"Активувати зараз",,,,"Redeem Now"
INFO,Інформація,,,,Info
USER_INFO_REDEMPTION,Активація,,,,Redemption
USER_INFO_REDEMPTION_BUTTON,Активувати,,,,Redeem
AVAILABLE_QUERIES_HOME_PAGE,Доступно,,,,Available
COPY_CONFIRMATION_DETAIL,"Скопіювати деталі підтвердження",,,,"Copy Confirmation Details"
COPYRIGHT,"Авторське право Ⓒ dHealth Foundation 2022",,,,"Copyright Ⓒ dHealth Foundation 2022"
APP_VERSION,"Версія застосунку",,,,"App version"
DEVICE_MODEL,"Модель пристрою",,,,"Device model"
OS_VERSION,"Версія ОС",,,,"OS version"
MANUFACTURER,Виробник,,,,Manufacturer
COPY,Копіювати,,,,Copy
ABOUT,Про,,,,About
OK,Добре,,,,Ok
REENTER_HEALTH_DATA_TITLE,"Дані про здоров'я відсутні",,,,"Health data is empty"
REENTER_HEALTH_DATA_MESSAGE,"Дані про здоров'я не вдалось прочитати після оновлення застосунку. Будь ласка, введіть повторно",,,,"Health data could not be read following app update, please reenter"
VERIFY_PHONE_AGAIN_TITLE,"Збій підтвердження через SMS",,,,"SMS verification failed"
VERIFY_PHONE_AGAIN_MESSAGE,"Будь ласка, підтвердьте знову для завершення своєї реєстрації",,,,"To complete your registration, please verify again"
PLEASE_GET_MORE_HIT,"Будь ласка, добудьте більше DHP",,,,"Please get more DHP"
GET_SMS_CODE_FAIL_TITLE,"Не вдалось отримати SMS-код",,,,"Failed to receive SMS code"
GET_SMS_CODE_FAIL_CONTENT,"Телефонний номер має бути формату [+][код країни][номер абонента включно з кодом району].",,,,"The format of the phone number must be [+][country code][subcriber number including area code]."
INCOMPLETE_BASIC_HEATH_TITLE,"Неповні основні дані про здоров'я",,,,"Incomplete basic health data"
INCOMPLETE_BASIC_HEATH_CONTENT,"Будь ласка, підтримуйте повноту та актуальність основної інформації про своє здоров'я, щоб отримати максимум від застосунку Centiva. Ця інформація зберігається лише на вашому пристрої і використовується для вибору відповідних для вас запитів. Вона нікому не надсилається.",,,,"Please keep your basic health information complete and up to date in order to get the most out of the Centiva app. This information is stored only on your device and used for selecting requests applicable to you. It is not shared with anyone."
REDEMPTION_DETAILS,"Деталі активації",,,,"Redemption details"
SHOW_DETAILS_USER_DATA,"Показати деталі",,,,"Show Details"
REDEMPTION_ID_DESCRIPTION,"ID активації:",,,,"Redemption ID:"
OFFER_PAGE_TITLE,"Деталі пропозиції",,,,"Offer Details"
